sale_id,product_id,warehouse_id,sale_date,quantity_sold,selling_price,sales_amount
SAL0002299,P0046,WH007,2026-01-22,32,4393.97,140607.04
SAL0002300,P0106,WH005,2026-05-07,76,12961.82,985098.32
SAL0002301,P0040,WH005,2026-02-05,55,3922.35,215729.25
SAL0002302,P0058,WH004,2026-01-17,22,5550.94,122120.68
SAL0002303,P0078,WH003,2025-08-11,38,9150.16,347706.08
SAL0002304,P0033,WH005,2025-08-01,50,14261.13,713056.5
SAL0002305,P0062,WH002,2026-01-05,66,4668.52,308122.32
SAL0002306,P0012,WH001,2026-04-19,45,14129.48,635826.6
SAL0002307,P0126,WH007,2026-01-03,8,16061.16,128489.28
SAL0002308,P0049,WH001,2026-06-08,65,8075.59,524913.35
SAL0002309,P0088,WH003,2025-12-16,40,673.42,26936.8
SAL0002310,P0078,WH001,2026-01-10,5,9150.16,45750.8
SAL0002311,P0005,WH004,2025-12-14,45,8142.68,366420.6
SAL0002312,P0069,WH004,2026-08-11,46,4228.28,194500.88
SAL0002313,P0111,WH002,2025-10-27,36,10269.05,369685.8
SAL0002314,P0060,WH006,2026-08-03,17,5035.5,85603.5
SAL0002315,P0046,WH003,2025-08-17,41,4393.97,180152.77
SAL0002316,P0013,WH003,2026-02-14,30,5230.23,156906.9
SAL0002317,P0108,WH007,2025-08-28,52,9691.84,503975.68
SAL0002318,P0112,WH001,2026-06-26,79,7497.58,592308.82
SAL0002319,P0100,WH005,2026-02-15,20,937.89,18757.8
SAL0002320,P0146,WH005,2025-12-15,36,12971.8,466984.8
SAL0002321,P0113,WH006,2025-12-10,66,8027.64,529824.24
SAL0002322,P0097,WH007,2025-08-29,45,1350.79,60785.55
SAL0002323,P0051,WH005,2025-08-19,4,7869.03,31476.12
SAL0002324,P0118,WH006,2026-04-24,50,9694.84,484742.0
SAL0002325,P0036,WH008,2025-09-13,55,11599.04,637947.2
SAL0002326,P0081,WH007,2025-09-28,59,2089.55,123283.45
SAL0002327,P0103,WH008,2026-05-04,42,12534.03,526429.26
SAL0002328,P0034,WH002,2026-06-12,2,12148.61,24297.22
SAL0002329,P0140,WH003,2026-03-26,46,9565.42,440009.32
SAL0002330,P0133,WH001,2025-09-01,2,10911.61,21823.22
SAL0002331,P0048,WH002,2026-02-24,50,5653.52,282676.0
SAL0002332,P0104,WH004,2026-06-22,1,13530.23,13530.23
SAL0002333,P0091,WH004,2025-09-27,13,10637.54,138288.02
SAL0002334,P0124,WH004,2026-01-22,70,3098.15,216870.5
SAL0002335,P0040,WH006,2026-05-12,22,3922.35,86291.7
SAL0002336,P0141,WH006,2025-11-07,17,3336.79,56725.43
SAL0002337,P0026,WH007,2026-04-27,59,3320.79,195926.61
SAL0002338,P0142,WH003,2025-09-02,70,10972.07,768044.9
SAL0002339,P0096,WH004,2026-07-13,3,13787.01,41361.03
SAL0002340,P0139,WH006,2026-01-20,70,16335.66,1143496.2
SAL0002341,P0080,WH007,2026-03-13,49,12953.94,634743.06
SAL0002342,P0057,WH006,2026-06-30,50,1071.29,53564.5
SAL0002343,P0150,WH005,2026-05-10,35,11200.18,392006.3
SAL0002344,P0111,WH006,2025-08-09,23,10269.05,236188.15
SAL0002345,P0144,WH004,2026-05-11,72,13859.79,997904.88
SAL0002346,P0076,WH002,2026-04-19,7,9723.65,68065.55
SAL0002347,P0029,WH004,2026-04-18,50,5999.79,299989.5
SAL0002348,P0130,WH007,2026-03-09,10,14491.67,144916.7
SAL0002349,P0002,WH007,2025-10-25,55,1611.45,88629.75
SAL0002350,P0003,WH007,2026-05-30,74,10805.71,799622.54
SAL0002351,P0072,WH005,2025-08-02,19,2337.16,44406.04
SAL0002352,P0011,WH004,2025-11-11,23,12266.95,282139.85
SAL0002353,P0004,WH001,2026-02-28,64,1797.79,115058.56
SAL0002354,P0137,WH005,2025-12-15,33,410.1,13533.3
SAL0002355,P0088,WH003,2026-01-31,66,673.42,44445.72
SAL0002356,P0113,WH004,2026-07-03,9,8027.64,72248.76
SAL0002357,P0016,WH006,2026-05-18,29,3864.55,112071.95
SAL0002358,P0086,WH002,2025-09-23,79,6177.93,488056.47
SAL0002359,P0010,WH004,2026-04-12,18,12927.18,232689.24
SAL0002360,P0024,WH002,2025-08-10,71,10854.56,770673.76
SAL0002361,P0064,WH007,2025-09-27,78,6359.37,496030.86
SAL0002362,P0056,WH007,2025-09-18,29,189.21,5487.09
SAL0002363,P0089,WH001,2025-09-27,61,7891.09,481356.49
SAL0002364,P0022,WH003,2025-09-06,5,12421.92,62109.6
SAL0002365,P0050,WH006,2025-10-16,69,4526.14,312303.66
SAL0002366,P0047,WH005,2025-09-14,56,12742.54,713582.24
SAL0002367,P0023,WH008,2026-05-13,52,3399.02,176749.04
SAL0002368,P0083,WH008,2025-10-14,15,2819.78,42296.7
SAL0002369,P0019,WH005,2025-09-02,20,11648.11,232962.2
SAL0002370,P0029,WH003,2026-02-14,73,5999.79,437984.67
SAL0002371,P0061,WH001,2026-06-20,16,685.7,10971.2
SAL0002372,P0085,WH001,2026-01-17,75,1427.09,107031.75
SAL0002373,P0035,WH007,2025-09-17,25,12109.87,302746.75
SAL0002374,P0005,WH004,2026-03-29,57,8142.68,464132.76
SAL0002375,P0076,WH001,2026-01-07,21,9723.65,204196.65
SAL0002376,P0007,WH004,2026-05-20,5,542.22,2711.1
SAL0002377,P0130,WH002,2026-05-11,75,14491.67,1086875.25
SAL0002378,P0138,WH003,2025-10-25,9,14687.9,132191.1
SAL0002379,P0102,WH002,2026-01-05,11,11449.48,125944.28
SAL0002380,P0044,WH008,2025-12-09,65,11696.79,760291.35
SAL0002381,P0070,WH002,2026-07-01,63,13711.66,863834.58
SAL0002382,P0091,WH002,2026-06-01,26,10637.54,276576.04
SAL0002383,P0062,WH002,2026-05-20,74,4668.52,345470.48
SAL0002384,P0020,WH005,2026-03-03,19,13830.77,262784.63
SAL0002385,P0072,WH001,2026-04-25,16,2337.16,37394.56
SAL0002386,P0120,WH003,2025-08-10,56,4392.45,245977.2
SAL0002387,P0095,WH008,2025-11-16,68,16693.57,1135162.76
SAL0002388,P0127,WH008,2026-07-19,78,600.7,46854.6
SAL0002389,P0113,WH003,2026-05-15,30,8027.64,240829.2
SAL0002390,P0107,WH008,2026-06-08,7,6158.26,43107.82
SAL0002391,P0080,WH008,2025-11-03,12,12953.94,155447.28
SAL0002392,P0028,WH006,2025-10-19,24,5125.77,123018.48
SAL0002393,P0139,WH002,2026-03-01,22,16335.66,359384.52
SAL0002394,P0030,WH008,2025-10-30,47,11747.59,552136.73
SAL0002395,P0009,WH003,2026-03-01,30,13538.59,406157.7
SAL0002396,P0059,WH007,2026-01-13,60,11103.0,666180.0
SAL0002397,P0079,WH004,2026-03-25,39,8567.49,334132.11
SAL0002398,P0103,WH003,2026-05-19,20,12534.03,250680.6
SAL0002399,P0114,WH007,2026-05-08,26,17232.19,448036.94
SAL0002400,P0047,WH002,2026-01-25,49,12742.54,624384.46
SAL0002401,P0098,WH003,2025-08-08,69,8703.81,600562.89
SAL0002402,P0150,WH001,2026-08-13,42,11200.18,470407.56
SAL0002403,P0042,WH002,2025-12-23,6,10059.55,60357.3
SAL0002404,P0047,WH005,2026-03-12,53,12742.54,675354.62
SAL0002405,P0074,WH008,2026-05-12,34,10068.76,342337.84
SAL0002406,P0051,WH007,2026-02-04,69,7869.03,542963.07
SAL0002407,P0094,WH001,2026-07-06,10,4499.9,44999.0
SAL0002408,P0120,WH003,2026-05-26,28,4392.45,122988.6
SAL0002409,P0075,WH005,2026-01-27,3,11640.25,34920.75
SAL0002410,P0149,WH006,2026-06-26,77,2329.78,179393.06
SAL0002411,P0123,WH008,2026-08-14,48,5568.28,267277.44
SAL0002412,P0141,WH001,2026-07-26,66,3336.79,220228.14
SAL0002413,P0122,WH006,2026-06-25,35,17772.54,622038.9
SAL0002414,P0021,WH004,2026-05-22,52,7447.62,387276.24
SAL0002415,P0001,WH001,2026-04-08,62,11805.32,731929.84
SAL0002416,P0069,WH005,2025-09-09,52,4228.28,219870.56
SAL0002417,P0086,WH006,2025-10-06,47,6177.93,290362.71
SAL0002418,P0071,WH004,2025-12-19,54,10220.28,551895.12
SAL0002419,P0013,WH008,2025-08-29,28,5230.23,146446.44
SAL0002420,P0023,WH006,2026-02-08,23,3399.02,78177.46
SAL0002421,P0149,WH003,2025-10-14,35,2329.78,81542.3
SAL0002422,P0006,WH002,2026-03-05,32,5888.41,188429.12
SAL0002423,P0148,WH008,2025-08-14,2,3215.0,6430.0
SAL0002424,P0076,WH006,2025-10-13,16,9723.65,155578.4
SAL0002425,P0009,WH003,2026-02-10,16,13538.59,216617.44
SAL0002426,P0028,WH002,2025-08-29,51,5125.77,261414.27
SAL0002427,P0139,WH002,2026-02-23,67,16335.66,1094489.22
SAL0002428,P0116,WH005,2026-02-13,54,9441.89,509862.06
SAL0002429,P0096,WH007,2026-03-22,20,13787.01,275740.2
SAL0002430,P0075,WH004,2026-01-10,33,11640.25,384128.25
SAL0002431,P0088,WH007,2026-01-16,8,673.42,5387.36
SAL0002432,P0056,WH008,2025-11-28,24,189.21,4541.04
SAL0002433,P0105,WH004,2025-09-24,53,1294.66,68616.98
SAL0002434,P0035,WH001,2026-02-07,64,12109.87,775031.68
SAL0002435,P0025,WH003,2025-09-24,58,7089.85,411211.3
SAL0002436,P0113,WH005,2026-02-17,37,8027.64,297022.68
SAL0002437,P0099,WH006,2026-07-06,12,12570.46,150845.52
SAL0002438,P0147,WH003,2026-02-06,4,826.55,3306.2
SAL0002439,P0031,WH006,2025-09-23,31,3886.37,120477.47
SAL0002440,P0081,WH007,2026-04-04,79,2089.55,165074.45
SAL0002441,P0050,WH008,2026-04-25,38,4526.14,171993.32
SAL0002442,P0087,WH006,2026-03-26,37,12269.88,453985.56
SAL0002443,P0047,WH007,2025-12-26,75,12742.54,955690.5
SAL0002444,P0001,WH007,2025-10-05,14,11805.32,165274.48
SAL0002445,P0125,WH006,2026-06-03,75,13379.19,1003439.25
SAL0002446,P0138,WH001,2025-11-18,73,14687.9,1072216.7
SAL0002447,P0136,WH007,2026-07-12,24,9626.15,231027.6
SAL0002448,P0106,WH001,2026-04-22,10,12961.82,129618.2
SAL0002449,P0125,WH005,2026-04-11,38,13379.19,508409.22
SAL0002450,P0019,WH001,2026-05-18,43,11648.11,500868.73
SAL0002451,P0072,WH005,2025-11-26,37,2337.16,86474.92
SAL0002452,P0129,WH001,2025-12-08,42,5306.75,222883.5
SAL0002453,P0024,WH004,2026-03-11,32,10854.56,347345.92
SAL0002454,P0084,WH005,2026-05-29,14,383.71,5371.94
SAL0002455,P0120,WH004,2026-08-04,4,4392.45,17569.8
SAL0002456,P0069,WH007,2025-09-23,24,4228.28,101478.72
SAL0002457,P0145,WH004,2025-11-20,10,10988.78,109887.8
SAL0002458,P0106,WH008,2025-10-11,16,12961.82,207389.12
SAL0002459,P0069,WH005,2026-01-26,39,4228.28,164902.92
SAL0002460,P0011,WH003,2025-08-01,18,12266.95,220805.1
SAL0002461,P0147,WH007,2025-11-22,25,826.55,20663.75
SAL0002462,P0103,WH007,2025-12-05,7,12534.03,87738.21
SAL0002463,P0145,WH002,2026-05-26,56,10988.78,615371.68
SAL0002464,P0013,WH008,2026-01-02,47,5230.23,245820.81
SAL0002465,P0001,WH001,2026-07-29,3,11805.32,35415.96
SAL0002466,P0002,WH006,2026-02-28,1,1611.45,1611.45
SAL0002467,P0109,WH001,2026-04-04,33,6650.85,219478.05
SAL0002468,P0144,WH006,2025-09-28,71,13859.79,984045.09
SAL0002469,P0004,WH003,2026-04-10,74,1797.79,133036.46
SAL0002470,P0057,WH002,2026-02-14,59,1071.29,63206.11
SAL0002471,P0113,WH003,2026-01-02,72,8027.64,577990.08
SAL0002472,P0023,WH002,2026-02-28,32,3399.02,108768.64
SAL0002473,P0124,WH005,2026-05-02,17,3098.15,52668.55
SAL0002474,P0117,WH005,2026-02-21,78,10971.0,855738.0
SAL0002475,P0130,WH006,2026-06-20,17,14491.67,246358.39
SAL0002476,P0087,WH004,2026-01-28,21,12269.88,257667.48
SAL0002477,P0125,WH004,2026-04-10,55,13379.19,735855.45
SAL0002478,P0111,WH006,2026-04-05,6,10269.05,61614.3
SAL0002479,P0007,WH008,2026-05-08,49,542.22,26568.78
SAL0002480,P0044,WH005,2026-04-06,26,11696.79,304116.54
SAL0002481,P0113,WH008,2026-04-29,32,8027.64,256884.48
SAL0002482,P0004,WH006,2026-06-21,72,1797.79,129440.88
SAL0002483,P0118,WH004,2025-09-15,44,9694.84,426572.96
SAL0002484,P0023,WH006,2026-04-18,59,3399.02,200542.18
SAL0002485,P0090,WH005,2026-03-03,29,12387.89,359248.81
SAL0002486,P0092,WH003,2026-07-23,17,11125.06,189126.02
SAL0002487,P0051,WH001,2026-06-06,18,7869.03,141642.54
SAL0002488,P0115,WH005,2026-05-30,40,7832.13,313285.2
SAL0002489,P0081,WH006,2025-11-07,63,2089.55,131641.65
SAL0002490,P0103,WH005,2026-02-06,75,12534.03,940052.25
SAL0002491,P0080,WH005,2026-08-15,45,12953.94,582927.3
SAL0002492,P0103,WH004,2026-01-21,76,12534.03,952586.28
SAL0002493,P0009,WH006,2025-09-15,79,13538.59,1069548.61
SAL0002494,P0033,WH004,2026-08-04,3,14261.13,42783.39
SAL0002495,P0035,WH006,2025-08-12,3,12109.87,36329.61
SAL0002496,P0050,WH004,2026-03-03,38,4526.14,171993.32
SAL0002497,P0024,WH004,2026-02-19,73,10854.56,792382.88
SAL0002498,P0147,WH003,2025-10-05,40,826.55,33062.0
SAL0002499,P0039,WH005,2025-08-06,68,10521.02,715429.36
SAL0002500,P0025,WH008,2026-03-18,54,7089.85,382851.9
SAL0002501,P0032,WH003,2025-09-05,20,4077.66,81553.2
SAL0002502,P0139,WH008,2026-04-07,15,16335.66,245034.9
SAL0002503,P0108,WH004,2025-10-27,5,9691.84,48459.2
SAL0002504,P0033,WH003,2026-08-02,39,14261.13,556184.07
SAL0002505,P0147,WH007,2026-06-07,40,826.55,33062.0
SAL0002506,P0107,WH007,2025-11-10,7,6158.26,43107.82
SAL0002507,P0111,WH005,2025-10-02,72,10269.05,739371.6
SAL0002508,P0121,WH005,2026-01-17,33,5450.85,179878.05
SAL0002509,P0016,WH004,2026-03-05,37,3864.55,142988.35
SAL0002510,P0011,WH005,2025-12-08,32,12266.95,392542.4
SAL0002511,P0098,WH003,2025-11-22,43,8703.81,374263.83
SAL0002512,P0116,WH002,2026-01-02,63,9441.89,594839.07
SAL0002513,P0025,WH005,2026-03-20,36,7089.85,255234.6
SAL0002514,P0093,WH003,2026-01-03,49,14803.06,725349.94
SAL0002515,P0111,WH007,2025-12-30,25,10269.05,256726.25
SAL0002516,P0096,WH007,2026-03-02,66,13787.01,909942.66
SAL0002517,P0012,WH003,2026-02-07,9,14129.48,127165.32
SAL0002518,P0021,WH008,2026-05-07,18,7447.62,134057.16
SAL0002519,P0127,WH007,2026-01-04,22,600.7,13215.4
SAL0002520,P0029,WH003,2026-04-02,15,5999.79,89996.85
SAL0002521,P0121,WH008,2025-11-12,7,5450.85,38155.95
SAL0002522,P0124,WH005,2026-03-08,13,3098.15,40275.95
SAL0002523,P0033,WH002,2025-09-04,36,14261.13,513400.68
SAL0002524,P0136,WH004,2026-05-26,16,9626.15,154018.4
SAL0002525,P0077,WH004,2025-12-22,41,12721.04,521562.64
SAL0002526,P0041,WH005,2026-01-30,21,9233.93,193912.53
SAL0002527,P0074,WH005,2025-08-01,28,10068.76,281925.28
SAL0002528,P0063,WH007,2026-01-02,74,9321.2,689768.8
SAL0002529,P0014,WH001,2025-12-10,17,9958.36,169292.12
SAL0002530,P0075,WH006,2025-11-04,65,11640.25,756616.25
SAL0002531,P0067,WH008,2026-05-13,13,486.56,6325.28
SAL0002532,P0093,WH002,2025-08-02,36,14803.06,532910.16
SAL0002533,P0053,WH003,2026-07-12,58,4950.69,287140.02
SAL0002534,P0094,WH006,2025-10-24,20,4499.9,89998.0
SAL0002535,P0113,WH003,2026-04-20,52,8027.64,417437.28
SAL0002536,P0135,WH006,2026-04-28,6,13819.48,82916.88
SAL0002537,P0011,WH004,2025-09-01,23,12266.95,282139.85
SAL0002538,P0025,WH006,2026-04-20,42,7089.85,297773.7
SAL0002539,P0083,WH005,2025-12-03,24,2819.78,67674.72
SAL0002540,P0093,WH002,2026-07-19,5,14803.06,74015.3
SAL0002541,P0139,WH004,2026-03-11,32,16335.66,522741.12
SAL0002542,P0055,WH007,2026-02-18,46,14208.97,653612.62
SAL0002543,P0019,WH006,2025-11-21,17,11648.11,198017.87
SAL0002544,P0092,WH002,2026-08-07,75,11125.06,834379.5
SAL0002545,P0090,WH005,2025-11-06,27,12387.89,334473.03
SAL0002546,P0011,WH007,2025-10-21,68,12266.95,834152.6
SAL0002547,P0142,WH003,2025-09-14,23,10972.07,252357.61
SAL0002548,P0060,WH007,2025-10-24,34,5035.5,171207.0
SAL0002549,P0041,WH008,2025-09-12,21,9233.93,193912.53
SAL0002550,P0130,WH008,2025-12-27,22,14491.67,318816.74
SAL0002551,P0107,WH001,2025-11-09,65,6158.26,400286.9
SAL0002552,P0060,WH002,2025-10-29,32,5035.5,161136.0
SAL0002553,P0148,WH008,2026-04-06,62,3215.0,199330.0
SAL0002554,P0022,WH003,2025-12-28,28,12421.92,347813.76
SAL0002555,P0128,WH002,2025-08-13,7,14193.47,99354.29
SAL0002556,P0126,WH002,2026-08-08,54,16061.16,867302.64
SAL0002557,P0103,WH002,2025-09-25,70,12534.03,877382.1
SAL0002558,P0132,WH005,2026-03-26,14,17778.84,248903.76
SAL0002559,P0110,WH008,2025-11-07,55,8117.34,446453.7
SAL0002560,P0058,WH004,2026-02-09,58,5550.94,321954.52
SAL0002561,P0065,WH002,2026-04-08,44,8713.96,383414.24
SAL0002562,P0058,WH005,2026-01-05,46,5550.94,255343.24
SAL0002563,P0076,WH001,2026-05-09,14,9723.65,136131.1
SAL0002564,P0019,WH008,2025-08-22,44,11648.11,512516.84
SAL0002565,P0128,WH004,2025-11-02,41,14193.47,581932.27
SAL0002566,P0104,WH005,2026-06-18,73,13530.23,987706.79
SAL0002567,P0107,WH007,2026-07-20,2,6158.26,12316.52
SAL0002568,P0118,WH001,2026-04-29,5,9694.84,48474.2
SAL0002569,P0079,WH007,2025-09-12,12,8567.49,102809.88
SAL0002570,P0084,WH004,2026-04-20,78,383.71,29929.38
SAL0002571,P0118,WH005,2026-07-12,77,9694.84,746502.68
SAL0002572,P0149,WH001,2025-11-14,47,2329.78,109499.66
SAL0002573,P0010,WH005,2025-09-29,79,12927.18,1021247.22
SAL0002574,P0030,WH001,2026-06-28,35,11747.59,411165.65
SAL0002575,P0024,WH002,2026-03-16,19,10854.56,206236.64
SAL0002576,P0055,WH002,2025-11-19,79,14208.97,1122508.63
SAL0002577,P0104,WH008,2025-12-05,63,13530.23,852404.49
SAL0002578,P0127,WH004,2026-05-27,8,600.7,4805.6
SAL0002579,P0125,WH001,2026-07-25,23,13379.19,307721.37
SAL0002580,P0093,WH002,2026-02-19,13,14803.06,192439.78
SAL0002581,P0008,WH004,2026-02-01,23,13511.51,310764.73
SAL0002582,P0138,WH003,2025-11-30,31,14687.9,455324.9
SAL0002583,P0075,WH002,2026-02-21,30,11640.25,349207.5
SAL0002584,P0040,WH002,2026-05-14,42,3922.35,164738.7
SAL0002585,P0140,WH006,2025-08-22,2,9565.42,19130.84
SAL0002586,P0085,WH005,2025-09-19,11,1427.09,15697.99
SAL0002587,P0016,WH003,2025-11-19,25,3864.55,96613.75
SAL0002588,P0078,WH001,2026-06-02,29,9150.16,265354.64
SAL0002589,P0048,WH004,2025-08-18,22,5653.52,124377.44
SAL0002590,P0091,WH003,2026-08-10,19,10637.54,202113.26
SAL0002591,P0129,WH001,2026-05-12,73,5306.75,387392.75
SAL0002592,P0022,WH002,2026-06-30,41,12421.92,509298.72
SAL0002593,P0143,WH007,2025-10-01,38,13992.71,531722.98
SAL0002594,P0014,WH006,2026-06-26,29,9958.36,288792.44
SAL0002595,P0073,WH008,2026-04-19,74,1439.34,106511.16
SAL0002596,P0019,WH007,2026-07-28,22,11648.11,256258.42
SAL0002597,P0040,WH008,2026-06-02,8,3922.35,31378.8
SAL0002598,P0098,WH004,2025-09-18,47,8703.81,409079.07
SAL0002599,P0004,WH004,2025-11-05,6,1797.79,10786.74
SAL0002600,P0033,WH003,2026-03-25,7,14261.13,99827.91
SAL0002601,P0043,WH008,2026-01-22,36,15848.89,570560.04
SAL0002602,P0027,WH005,2025-08-26,8,9782.53,78260.24
SAL0002603,P0081,WH001,2026-04-02,77,2089.55,160895.35
SAL0002604,P0113,WH008,2026-07-15,46,8027.64,369271.44
SAL0002605,P0117,WH006,2026-05-20,64,10971.0,702144.0
SAL0002606,P0124,WH008,2025-12-25,31,3098.15,96042.65
SAL0002607,P0095,WH008,2026-05-07,23,16693.57,383952.11
SAL0002608,P0063,WH006,2026-07-31,61,9321.2,568593.2
SAL0002609,P0134,WH007,2025-10-14,50,4427.4,221370.0
SAL0002610,P0124,WH003,2025-11-17,46,3098.15,142514.9
SAL0002611,P0116,WH008,2026-01-04,43,9441.89,406001.27
SAL0002612,P0095,WH005,2025-12-09,10,16693.57,166935.7
SAL0002613,P0067,WH005,2026-06-24,20,486.56,9731.2
SAL0002614,P0097,WH005,2025-12-26,16,1350.79,21612.64
SAL0002615,P0116,WH004,2026-02-11,78,9441.89,736467.42
SAL0002616,P0013,WH001,2026-01-30,3,5230.23,15690.69
SAL0002617,P0149,WH001,2026-01-02,30,2329.78,69893.4
SAL0002618,P0064,WH007,2026-04-30,18,6359.37,114468.66
SAL0002619,P0085,WH008,2025-10-06,59,1427.09,84198.31
SAL0002620,P0056,WH003,2026-03-26,70,189.21,13244.7
SAL0002621,P0141,WH002,2026-05-29,35,3336.79,116787.65
SAL0002622,P0132,WH003,2025-12-21,19,17778.84,337797.96
SAL0002623,P0112,WH008,2025-09-30,26,7497.58,194937.08
SAL0002624,P0033,WH001,2025-10-08,35,14261.13,499139.55
SAL0002625,P0053,WH008,2025-12-27,76,4950.69,376252.44
SAL0002626,P0101,WH007,2026-03-09,72,7703.08,554621.76
SAL0002627,P0089,WH004,2026-05-04,57,7891.09,449792.13
SAL0002628,P0029,WH008,2026-08-03,49,5999.79,293989.71
SAL0002629,P0051,WH003,2025-11-17,10,7869.03,78690.3
SAL0002630,P0050,WH007,2026-01-13,29,4526.14,131258.06
SAL0002631,P0111,WH002,2026-05-10,71,10269.05,729102.55
SAL0002632,P0036,WH006,2026-02-07,68,11599.04,788734.72
SAL0002633,P0109,WH003,2026-03-31,78,6650.85,518766.3
SAL0002634,P0060,WH008,2026-02-13,24,5035.5,120852.0
SAL0002635,P0146,WH007,2025-09-26,43,12971.8,557787.4
SAL0002636,P0020,WH005,2026-04-24,39,13830.77,539400.03
SAL0002637,P0133,WH002,2025-10-10,25,10911.61,272790.25
SAL0002638,P0146,WH005,2025-10-21,68,12971.8,882082.4
SAL0002639,P0124,WH004,2025-11-18,34,3098.15,105337.1
SAL0002640,P0001,WH001,2026-06-25,53,11805.32,625681.96
SAL0002641,P0019,WH003,2025-08-06,55,11648.11,640646.05
SAL0002642,P0087,WH007,2026-05-07,53,12269.88,650303.64
SAL0002643,P0029,WH003,2025-11-08,18,5999.79,107996.22
SAL0002644,P0059,WH005,2026-06-27,7,11103.0,77721.0
SAL0002645,P0063,WH005,2025-09-04,63,9321.2,587235.6
SAL0002646,P0098,WH001,2026-04-06,75,8703.81,652785.75
SAL0002647,P0048,WH007,2026-02-19,42,5653.52,237447.84
SAL0002648,P0062,WH003,2026-03-16,11,4668.52,51353.72
SAL0002649,P0018,WH007,2025-09-22,9,1249.34,11244.06
SAL0002650,P0027,WH001,2026-02-28,35,9782.53,342388.55
SAL0002651,P0006,WH005,2026-07-03,65,5888.41,382746.65
SAL0002652,P0006,WH008,2026-04-05,5,5888.41,29442.05
SAL0002653,P0031,WH006,2026-02-19,26,3886.37,101045.62
SAL0002654,P0105,WH007,2026-06-14,51,1294.66,66027.66
SAL0002655,P0094,WH005,2025-12-18,38,4499.9,170996.2
SAL0002656,P0056,WH002,2025-11-13,3,189.21,567.63
SAL0002657,P0018,WH005,2025-11-17,59,1249.34,73711.06
SAL0002658,P0087,WH005,2026-04-21,13,12269.88,159508.44
SAL0002659,P0023,WH007,2026-07-13,35,3399.02,118965.7
SAL0002660,P0025,WH006,2026-03-27,3,7089.85,21269.55
SAL0002661,P0007,WH001,2025-10-02,53,542.22,28737.66
SAL0002662,P0148,WH002,2026-03-06,55,3215.0,176825.0
SAL0002663,P0133,WH002,2025-08-30,45,10911.61,491022.45
SAL0002664,P0018,WH003,2026-06-21,66,1249.34,82456.44
SAL0002665,P0106,WH006,2025-11-14,67,12961.82,868441.94
SAL0002666,P0033,WH008,2026-02-22,44,14261.13,627489.72
SAL0002667,P0079,WH004,2026-01-19,73,8567.49,625426.77
SAL0002668,P0035,WH003,2026-03-10,68,12109.87,823471.16
SAL0002669,P0110,WH003,2025-10-15,62,8117.34,503275.08
SAL0002670,P0065,WH008,2025-11-12,25,8713.96,217849.0
SAL0002671,P0063,WH003,2025-10-02,52,9321.2,484702.4
SAL0002672,P0072,WH002,2025-11-17,50,2337.16,116858.0
SAL0002673,P0041,WH001,2025-09-16,1,9233.93,9233.93
SAL0002674,P0128,WH007,2026-08-07,39,14193.47,553545.33
SAL0002675,P0108,WH008,2026-03-01,52,9691.84,503975.68
SAL0002676,P0104,WH005,2026-02-02,76,13530.23,1028297.48
SAL0002677,P0038,WH002,2025-12-06,40,3005.11,120204.4
SAL0002678,P0035,WH005,2025-09-23,60,12109.87,726592.2
SAL0002679,P0136,WH008,2026-01-10,73,9626.15,702708.95
SAL0002680,P0102,WH005,2025-10-26,69,11449.48,790014.12
SAL0002681,P0068,WH004,2026-04-19,20,7651.09,153021.8
SAL0002682,P0037,WH007,2026-02-06,2,1839.84,3679.68
SAL0002683,P0085,WH003,2026-08-17,9,1427.09,12843.81
SAL0002684,P0141,WH004,2025-08-31,39,3336.79,130134.81
SAL0002685,P0029,WH003,2026-03-24,30,5999.79,179993.7
SAL0002686,P0041,WH002,2026-07-23,54,9233.93,498632.22
SAL0002687,P0056,WH005,2026-01-19,58,189.21,10974.18
SAL0002688,P0016,WH004,2025-11-30,44,3864.55,170040.2
SAL0002689,P0140,WH008,2026-05-02,43,9565.42,411313.06
SAL0002690,P0066,WH008,2025-08-30,10,4517.29,45172.9
SAL0002691,P0147,WH006,2026-06-21,48,826.55,39674.4
SAL0002692,P0144,WH002,2025-11-02,17,13859.79,235616.43
SAL0002693,P0141,WH002,2026-01-27,5,3336.79,16683.95
SAL0002694,P0069,WH008,2026-08-01,70,4228.28,295979.6
SAL0002695,P0023,WH006,2025-09-26,74,3399.02,251527.48
SAL0002696,P0053,WH003,2026-02-03,64,4950.69,316844.16
SAL0002697,P0120,WH005,2026-04-11,66,4392.45,289901.7
SAL0002698,P0145,WH003,2026-07-10,71,10988.78,780203.38
SAL0002699,P0128,WH003,2026-05-17,4,14193.47,56773.88
SAL0002700,P0049,WH002,2026-02-04,28,8075.59,226116.52
SAL0002701,P0013,WH008,2025-09-18,38,5230.23,198748.74
SAL0002702,P0108,WH003,2026-07-24,66,9691.84,639661.44
SAL0002703,P0150,WH001,2025-12-03,67,11200.18,750412.06
SAL0002704,P0085,WH006,2026-05-04,60,1427.09,85625.4
SAL0002705,P0045,WH007,2026-03-21,47,7353.86,345631.42
SAL0002706,P0082,WH006,2026-08-07,25,11631.72,290793.0
SAL0002707,P0068,WH005,2026-01-05,66,7651.09,504971.94
SAL0002708,P0097,WH006,2025-11-21,79,1350.79,106712.41
SAL0002709,P0148,WH008,2026-08-11,67,3215.0,215405.0
