order_id,order_date,customer_type,order_status
O0003472,2026-08-12,New,Delivered
O0003473,2026-04-18,New,Delivered
O0003474,2025-08-25,New,Delivered
O0003475,2026-04-13,New,Delivered
O0003476,2026-02-11,New,Delivered
O0003477,2026-05-16,Repeat,Delivered
O0003478,2026-08-05,New,Delivered
O0003479,2026-07-04,Repeat,Delivered
O0003480,2026-07-22,New,Delivered
O0003481,2026-04-27,Repeat,Delivered
O0003482,2026-06-18,New,Delivered
O0003483,2026-04-19,New,Delivered
O0003484,2026-03-25,New,Delivered
O0003485,2026-06-22,New,Delivered
O0003486,2026-01-21,Repeat,Delivered
O0003487,2026-06-01,New,Delivered
O0003488,2026-03-31,New,Delivered
O0003489,2025-09-14,New,Delivered
O0003490,2025-10-23,New,Delivered
O0003491,2026-03-19,Repeat,Returned
O0003492,2026-07-30,New,Delivered
O0003493,2026-01-23,New,Delivered
O0003494,2026-07-22,New,Delivered
O0003495,2025-11-04,New,Delivered
O0003496,2025-10-11,New,Delivered
O0003497,2025-09-14,Repeat,Delivered
O0003498,2025-10-23,New,Delivered
O0003499,2025-11-15,Repeat,Delivered
O0003500,2025-10-12,Repeat,Returned
O0003501,2026-07-05,Repeat,Delivered
O0003502,2025-12-03,Repeat,Delivered
O0003503,2025-11-26,Repeat,Delivered
O0003504,2025-12-10,New,Delivered
O0003505,2026-06-21,Repeat,Delivered
O0003506,2025-12-14,Repeat,Delivered
O0003507,2026-07-16,New,Delivered
O0003508,2025-12-30,New,Delivered
O0003509,2025-10-06,New,Delivered
O0003510,2025-12-15,New,Delivered
O0003511,2026-03-29,New,Delivered
O0003512,2025-11-24,Repeat,Delivered
O0003513,2026-02-25,Repeat,Delivered
O0003514,2026-06-29,Repeat,Delivered
O0003515,2025-08-03,New,Delivered
O0003516,2026-03-24,New,Delivered
O0003517,2026-07-29,Repeat,Delivered
O0003518,2026-07-25,Repeat,Delivered
O0003519,2025-08-15,Repeat,Delivered
O0003520,2026-04-11,Repeat,Delivered
O0003521,2026-01-14,Repeat,Delivered
O0003522,2025-08-21,Repeat,Delivered
O0003523,2026-05-22,New,Delivered
O0003524,2026-03-20,New,Delivered
O0003525,2026-04-26,New,Delivered
O0003526,2026-05-19,Repeat,Delivered
O0003527,2026-03-31,Repeat,Delivered
O0003528,2025-09-21,New,Delivered
O0003529,2026-05-31,New,Delivered
O0003530,2026-01-21,New,Delivered
O0003531,2025-08-29,Repeat,Delivered
O0003532,2025-10-09,New,Delivered
O0003533,2026-05-17,New,Delivered
O0003534,2026-03-19,New,Delivered
O0003535,2025-08-30,Repeat,Delivered
O0003536,2026-01-11,New,Delivered
O0003537,2025-11-18,New,Delivered
O0003538,2025-12-01,New,Delivered
O0003539,2026-02-28,Repeat,Delivered
O0003540,2025-08-24,New,Delivered
O0003541,2025-11-08,New,Cancelled
O0003542,2025-11-17,New,Delivered
O0003543,2026-05-27,New,Delivered
O0003544,2025-10-10,Repeat,Delivered
O0003545,2026-04-29,New,Cancelled
O0003546,2026-01-16,New,Returned
O0003547,2025-11-22,Repeat,Delivered
O0003548,2025-11-20,Repeat,Delivered
O0003549,2026-02-12,New,Delivered
O0003550,2026-06-18,New,Delivered
O0003551,2026-04-16,Repeat,Delivered
O0003552,2026-01-24,New,Delivered
O0003553,2026-07-31,Repeat,Delivered
O0003554,2025-08-10,New,Delivered
O0003555,2026-07-05,Repeat,Delivered
O0003556,2026-07-15,Repeat,Delivered
O0003557,2026-04-19,New,Delivered
O0003558,2026-06-26,New,Delivered
O0003559,2026-07-17,New,Delivered
O0003560,2026-01-14,Repeat,Returned
O0003561,2026-08-04,Repeat,Delivered
O0003562,2026-04-23,New,Returned
O0003563,2025-10-05,New,Delivered
O0003564,2026-07-24,New,Delivered
O0003565,2026-07-29,New,Cancelled
O0003566,2025-08-01,New,Delivered
O0003567,2025-08-18,New,Cancelled
O0003568,2025-08-22,Repeat,Delivered
O0003569,2026-01-12,New,Delivered
O0003570,2025-11-29,New,Delivered
O0003571,2026-03-30,Repeat,Delivered
O0003572,2026-06-05,Repeat,Delivered
O0003573,2026-05-22,New,Delivered
O0003574,2025-11-26,New,Delivered
O0003575,2025-09-30,New,Cancelled
O0003576,2025-12-15,New,Delivered
O0003577,2025-08-23,New,Delivered
O0003578,2025-11-26,Repeat,Delivered
O0003579,2026-07-17,Repeat,Delivered
O0003580,2025-12-22,New,Delivered
O0003581,2025-09-10,New,Delivered
O0003582,2025-10-06,New,Delivered
O0003583,2026-01-31,Repeat,Delivered
O0003584,2026-03-31,Repeat,Delivered
O0003585,2026-01-29,Repeat,Delivered
O0003586,2026-03-03,New,Delivered
O0003587,2025-09-12,New,Delivered
O0003588,2025-11-07,New,Delivered
O0003589,2025-12-23,New,Delivered
O0003590,2025-10-05,New,Delivered
O0003591,2025-10-12,Repeat,Delivered
O0003592,2026-07-07,Repeat,Delivered
O0003593,2026-01-07,Repeat,Delivered
O0003594,2026-05-27,New,Delivered
O0003595,2026-06-01,New,Cancelled
O0003596,2026-08-16,New,Delivered
O0003597,2026-06-28,New,Delivered
O0003598,2025-10-04,New,Delivered
O0003599,2026-02-17,Repeat,Delivered
O0003600,2025-09-18,Repeat,Delivered
O0003601,2025-12-03,New,Delivered
O0003602,2025-08-05,New,Delivered
O0003603,2025-11-13,New,Delivered
O0003604,2026-05-04,New,Delivered
O0003605,2025-08-29,Repeat,Delivered
O0003606,2026-07-09,Repeat,Delivered
O0003607,2026-07-03,New,Delivered
O0003608,2026-08-11,New,Delivered
O0003609,2025-08-04,New,Delivered
O0003610,2026-03-13,New,Delivered
O0003611,2026-07-25,New,Delivered
O0003612,2026-03-03,New,Delivered
O0003613,2026-02-03,New,Delivered
O0003614,2026-01-18,New,Delivered
O0003615,2025-10-08,New,Delivered
O0003616,2026-01-19,New,Delivered
O0003617,2025-12-08,New,Delivered
O0003618,2026-04-30,New,Delivered
O0003619,2025-11-13,New,Returned
O0003620,2026-04-25,New,Delivered
O0003621,2025-10-24,Repeat,Delivered
O0003622,2026-01-22,New,Cancelled
O0003623,2025-08-03,New,Cancelled
O0003624,2025-09-22,New,Delivered
O0003625,2025-10-19,New,Delivered
O0003626,2026-04-11,New,Delivered
O0003627,2025-08-14,Repeat,Delivered
O0003628,2025-11-13,New,Delivered
O0003629,2026-06-18,Repeat,Delivered
O0003630,2026-03-02,Repeat,Delivered
O0003631,2025-11-26,Repeat,Delivered
O0003632,2025-12-01,New,Delivered
O0003633,2025-10-08,New,Cancelled
O0003634,2026-01-17,New,Delivered
O0003635,2026-06-02,New,Delivered
O0003636,2025-10-09,New,Delivered
O0003637,2026-06-18,Repeat,Delivered
O0003638,2026-07-18,Repeat,Delivered
O0003639,2026-03-10,New,Delivered
O0003640,2025-10-30,New,Delivered
O0003641,2026-05-31,New,Delivered
O0003642,2026-04-27,New,Delivered
O0003643,2025-12-13,New,Delivered
O0003644,2025-11-09,Repeat,Delivered
O0003645,2026-01-21,Repeat,Delivered
O0003646,2025-10-05,Repeat,Delivered
O0003647,2025-09-02,New,Delivered
O0003648,2026-02-06,New,Delivered
O0003649,2026-06-17,Repeat,Delivered
O0003650,2026-05-21,Repeat,Delivered
O0003651,2026-03-11,Repeat,Delivered
O0003652,2025-10-04,New,Delivered
O0003653,2026-07-28,Repeat,Delivered
O0003654,2026-08-15,New,Delivered
O0003655,2025-11-25,Repeat,Cancelled
O0003656,2025-09-28,Repeat,Delivered
O0003657,2026-07-20,New,Delivered
O0003658,2026-02-26,Repeat,Delivered
O0003659,2025-11-29,New,Delivered
O0003660,2026-07-22,Repeat,Delivered
O0003661,2026-06-10,New,Delivered
O0003662,2026-07-13,Repeat,Delivered
O0003663,2025-11-17,New,Delivered
O0003664,2026-06-30,New,Delivered
O0003665,2026-02-12,Repeat,Delivered
O0003666,2025-11-03,New,Delivered
O0003667,2025-12-03,Repeat,Delivered
O0003668,2026-07-07,Repeat,Delivered
O0003669,2026-05-05,New,Delivered
O0003670,2026-05-04,Repeat,Delivered
O0003671,2026-02-15,New,Delivered
O0003672,2026-07-10,New,Delivered
O0003673,2026-06-30,New,Delivered
O0003674,2026-04-17,Repeat,Delivered
O0003675,2026-01-11,Repeat,Cancelled
O0003676,2025-10-24,New,Delivered
O0003677,2025-12-01,Repeat,Delivered
O0003678,2026-07-01,Repeat,Delivered
O0003679,2025-12-16,New,Delivered
O0003680,2025-11-27,Repeat,Delivered
O0003681,2026-03-07,New,Delivered
O0003682,2026-08-07,Repeat,Cancelled
O0003683,2026-05-10,New,Delivered
O0003684,2026-08-14,New,Delivered
O0003685,2026-06-02,New,Delivered
O0003686,2026-05-14,New,Delivered
O0003687,2025-10-26,New,Delivered
O0003688,2026-02-13,New,Delivered
O0003689,2026-06-13,New,Delivered
O0003690,2026-01-17,Repeat,Returned
O0003691,2025-12-05,New,Delivered
O0003692,2025-08-19,Repeat,Delivered
O0003693,2026-05-11,New,Delivered
O0003694,2026-05-03,New,Delivered
O0003695,2026-08-08,New,Delivered
O0003696,2025-11-04,Repeat,Delivered
O0003697,2026-04-19,New,Delivered
O0003698,2025-08-12,New,Delivered
O0003699,2025-11-29,New,Delivered
O0003700,2025-08-16,New,Delivered
O0003701,2025-09-08,Repeat,Delivered
O0003702,2025-12-15,Repeat,Delivered
O0003703,2025-09-03,New,Delivered
O0003704,2026-04-15,New,Delivered
O0003705,2026-07-11,New,Delivered
O0003706,2026-01-26,Repeat,Delivered
O0003707,2026-01-10,New,Delivered
O0003708,2026-05-03,Repeat,Delivered
O0003709,2025-11-15,Repeat,Delivered
O0003710,2026-02-03,New,Delivered
O0003711,2026-05-01,Repeat,Delivered
O0003712,2025-11-03,New,Delivered
O0003713,2026-08-15,New,Delivered
O0003714,2026-03-14,New,Delivered
O0003715,2025-11-27,New,Delivered
O0003716,2025-10-02,Repeat,Delivered
O0003717,2026-02-22,Repeat,Delivered
O0003718,2026-03-22,Repeat,Delivered
O0003719,2026-05-31,New,Delivered
O0003720,2025-10-24,New,Delivered
O0003721,2025-09-15,New,Delivered
O0003722,2026-08-11,Repeat,Delivered
O0003723,2026-03-22,New,Delivered
O0003724,2026-05-26,New,Delivered
O0003725,2026-07-21,New,Delivered
O0003726,2026-07-07,New,Delivered
O0003727,2026-02-20,New,Delivered
O0003728,2026-07-20,New,Cancelled
O0003729,2026-06-16,New,Cancelled
O0003730,2026-02-27,New,Delivered
O0003731,2026-03-23,New,Delivered
O0003732,2025-11-28,New,Delivered
O0003733,2026-06-28,New,Delivered
O0003734,2026-02-26,New,Delivered
O0003735,2026-03-08,Repeat,Delivered
O0003736,2026-06-04,New,Delivered
O0003737,2025-11-03,Repeat,Delivered
O0003738,2026-06-18,New,Delivered
O0003739,2025-12-14,New,Delivered
O0003740,2025-10-15,New,Delivered
O0003741,2025-09-21,Repeat,Delivered
O0003742,2026-08-10,New,Delivered
O0003743,2026-08-08,New,Delivered
O0003744,2025-08-15,New,Delivered
O0003745,2025-10-27,New,Delivered
O0003746,2026-01-09,New,Delivered
O0003747,2026-03-07,New,Delivered
O0003748,2026-07-17,Repeat,Delivered
O0003749,2025-10-29,New,Delivered
O0003750,2026-02-23,Repeat,Delivered
O0003751,2026-06-08,New,Delivered
O0003752,2026-07-13,New,Delivered
O0003753,2026-06-14,Repeat,Delivered
O0003754,2025-08-15,Repeat,Delivered
O0003755,2026-01-02,New,Delivered
O0003756,2025-08-12,New,Delivered
O0003757,2026-03-01,Repeat,Delivered
O0003758,2026-04-16,Repeat,Delivered
O0003759,2026-05-18,Repeat,Delivered
O0003760,2025-12-05,Repeat,Delivered
O0003761,2025-12-26,New,Delivered
O0003762,2026-02-14,Repeat,Delivered
O0003763,2025-12-16,New,Delivered
O0003764,2025-12-16,New,Delivered
O0003765,2026-03-05,Repeat,Delivered
O0003766,2025-08-19,New,Delivered
O0003767,2026-08-02,New,Delivered
O0003768,2026-06-22,New,Delivered
O0003769,2025-08-09,Repeat,Delivered
O0003770,2025-08-27,New,Delivered
O0003771,2025-12-12,New,Delivered
O0003772,2025-11-03,New,Delivered
O0003773,2025-10-20,New,Delivered
O0003774,2025-11-01,Repeat,Delivered
O0003775,2026-04-15,New,Delivered
O0003776,2026-01-10,New,Delivered
O0003777,2025-10-10,New,Delivered
O0003778,2026-03-16,New,Delivered
O0003779,2026-01-10,New,Delivered
O0003780,2026-06-09,New,Delivered
O0003781,2025-08-10,New,Delivered
O0003782,2026-02-15,New,Delivered
O0003783,2026-06-18,Repeat,Delivered
O0003784,2025-08-18,Repeat,Delivered
O0003785,2025-10-04,New,Delivered
O0003786,2026-08-03,New,Delivered
O0003787,2025-09-12,New,Delivered
O0003788,2026-05-12,Repeat,Delivered
O0003789,2025-12-14,New,Delivered
O0003790,2026-07-24,New,Delivered
O0003791,2026-06-12,Repeat,Delivered
O0003792,2025-09-27,New,Delivered
O0003793,2025-10-31,New,Delivered
O0003794,2025-09-23,New,Returned
O0003795,2025-08-01,New,Delivered
O0003796,2026-06-28,New,Delivered
O0003797,2026-03-11,Repeat,Delivered
O0003798,2026-03-24,New,Delivered
O0003799,2026-08-06,Repeat,Delivered
O0003800,2026-08-01,Repeat,Delivered
O0003801,2025-12-29,Repeat,Delivered
O0003802,2026-01-11,Repeat,Delivered
O0003803,2025-08-03,Repeat,Cancelled
O0003804,2026-06-15,New,Delivered
O0003805,2025-12-01,New,Delivered
O0003806,2026-02-05,Repeat,Delivered
O0003807,2025-08-03,New,Delivered
O0003808,2026-04-20,New,Delivered
O0003809,2025-08-24,New,Delivered
O0003810,2026-03-12,Repeat,Delivered
O0003811,2025-09-03,Repeat,Delivered
O0003812,2026-03-27,New,Delivered
O0003813,2025-11-21,New,Delivered
O0003814,2025-12-30,New,Delivered
O0003815,2025-08-24,Repeat,Delivered
O0003816,2026-01-16,New,Delivered
O0003817,2026-08-01,New,Delivered
O0003818,2025-09-25,New,Delivered
O0003819,2025-09-14,Repeat,Delivered
O0003820,2026-03-08,New,Delivered
O0003821,2025-12-25,New,Delivered
O0003822,2026-04-03,Repeat,Delivered
O0003823,2026-06-26,New,Delivered
O0003824,2025-08-26,New,Delivered
O0003825,2025-09-02,New,Delivered
O0003826,2026-07-11,New,Returned
O0003827,2025-10-18,New,Delivered
O0003828,2026-02-08,New,Delivered
O0003829,2026-05-09,New,Delivered
O0003830,2025-08-08,New,Delivered
O0003831,2026-05-26,New,Delivered
O0003832,2025-10-28,New,Delivered
O0003833,2026-07-29,New,Delivered
O0003834,2025-10-12,Repeat,Delivered
O0003835,2026-04-14,New,Delivered
O0003836,2026-06-18,New,Delivered
O0003837,2026-08-06,New,Delivered
O0003838,2025-09-01,Repeat,Delivered
O0003839,2026-04-30,New,Delivered
O0003840,2026-03-29,New,Delivered
O0003841,2025-10-15,Repeat,Delivered
O0003842,2025-11-18,New,Delivered
O0003843,2025-10-15,New,Delivered
O0003844,2025-12-19,Repeat,Delivered
O0003845,2026-07-31,Repeat,Delivered
O0003846,2025-10-30,New,Delivered
O0003847,2025-10-28,New,Delivered
O0003848,2026-07-24,Repeat,Delivered
O0003849,2026-05-27,New,Delivered
O0003850,2026-05-09,Repeat,Delivered
O0003851,2025-11-18,Repeat,Delivered
O0003852,2026-04-19,New,Delivered
O0003853,2026-04-01,New,Delivered
O0003854,2026-07-02,Repeat,Delivered
O0003855,2026-04-19,Repeat,Delivered
O0003856,2026-02-22,Repeat,Delivered
O0003857,2025-08-03,Repeat,Delivered
O0003858,2026-03-11,New,Delivered
O0003859,2025-10-24,New,Delivered
O0003860,2025-10-07,Repeat,Delivered
O0003861,2025-08-08,New,Delivered
O0003862,2026-06-30,Repeat,Delivered
O0003863,2026-08-15,Repeat,Delivered
O0003864,2026-06-08,Repeat,Delivered
O0003865,2025-09-26,New,Delivered
O0003866,2026-03-10,New,Delivered
O0003867,2026-03-28,New,Delivered
O0003868,2025-11-30,New,Delivered
O0003869,2026-05-15,Repeat,Delivered
O0003870,2025-09-24,New,Delivered
O0003871,2025-09-12,Repeat,Delivered
O0003872,2025-11-22,New,Delivered
O0003873,2026-01-19,Repeat,Delivered
O0003874,2026-07-23,Repeat,Delivered
O0003875,2026-07-08,Repeat,Delivered
O0003876,2025-11-28,New,Returned
O0003877,2026-02-27,New,Delivered
O0003878,2025-08-14,Repeat,Delivered
O0003879,2026-08-08,New,Delivered
O0003880,2025-12-23,New,Delivered
O0003881,2025-11-12,Repeat,Delivered
O0003882,2026-04-18,New,Delivered
O0003883,2025-12-01,New,Delivered
O0003884,2025-09-11,New,Delivered
O0003885,2026-04-06,New,Cancelled
O0003886,2026-03-21,Repeat,Delivered
O0003887,2026-04-07,New,Delivered
O0003888,2025-11-16,Repeat,Delivered
O0003889,2026-04-07,New,Delivered
O0003890,2026-04-02,Repeat,Delivered
O0003891,2025-11-03,New,Delivered
O0003892,2025-08-01,Repeat,Delivered
O0003893,2026-02-08,Repeat,Delivered
O0003894,2025-11-05,Repeat,Delivered
O0003895,2026-06-16,New,Delivered
O0003896,2026-04-24,New,Delivered
O0003897,2026-03-03,New,Delivered
O0003898,2026-02-16,Repeat,Delivered
O0003899,2026-01-25,New,Delivered
O0003900,2026-07-12,Repeat,Delivered
O0003901,2025-12-28,Repeat,Delivered
O0003902,2025-10-02,New,Delivered
O0003903,2026-08-04,New,Delivered
O0003904,2026-04-29,Repeat,Delivered
O0003905,2025-09-04,New,Delivered
O0003906,2025-08-14,New,Cancelled
O0003907,2026-04-21,Repeat,Delivered
O0003908,2025-10-13,New,Delivered
O0003909,2025-09-05,Repeat,Delivered
O0003910,2026-05-07,Repeat,Delivered
O0003911,2026-01-27,New,Delivered
O0003912,2026-07-12,New,Delivered
O0003913,2026-04-26,Repeat,Delivered
O0003914,2026-07-18,Repeat,Delivered
O0003915,2026-05-19,New,Delivered
O0003916,2026-05-22,New,Delivered
O0003917,2025-09-05,New,Delivered
O0003918,2025-10-25,Repeat,Delivered
O0003919,2026-07-26,New,Delivered
O0003920,2026-03-22,New,Delivered
O0003921,2026-02-01,Repeat,Delivered
O0003922,2025-11-23,New,Delivered
O0003923,2026-07-02,New,Delivered
O0003924,2025-09-09,Repeat,Delivered
O0003925,2026-07-16,New,Delivered
O0003926,2026-04-29,Repeat,Delivered
O0003927,2025-11-22,New,Returned
O0003928,2026-06-24,New,Delivered
O0003929,2026-01-15,New,Delivered
O0003930,2025-09-10,Repeat,Delivered
O0003931,2025-08-11,New,Cancelled
O0003932,2026-08-12,New,Delivered
O0003933,2026-06-27,New,Delivered
O0003934,2025-12-21,New,Delivered
O0003935,2025-11-06,Repeat,Delivered
O0003936,2026-06-18,New,Delivered
O0003937,2025-09-06,Repeat,Delivered
O0003938,2025-08-14,Repeat,Delivered
O0003939,2025-12-06,New,Delivered
O0003940,2026-07-06,New,Delivered
O0003941,2025-09-30,New,Delivered
O0003942,2026-01-04,Repeat,Delivered
O0003943,2026-01-07,New,Delivered
O0003944,2026-04-23,New,Delivered
O0003945,2025-09-22,Repeat,Delivered
O0003946,2026-07-07,Repeat,Delivered
O0003947,2026-06-27,New,Delivered
O0003948,2026-01-12,Repeat,Delivered
O0003949,2026-01-25,New,Delivered
O0003950,2026-06-05,New,Delivered
O0003951,2026-01-24,New,Delivered
O0003952,2026-07-06,Repeat,Delivered
O0003953,2026-06-12,New,Delivered
O0003954,2025-09-08,New,Delivered
O0003955,2025-12-29,New,Delivered
O0003956,2025-09-05,New,Delivered
O0003957,2025-09-11,New,Cancelled
O0003958,2026-05-28,New,Delivered
O0003959,2026-05-06,New,Delivered
O0003960,2025-09-20,New,Returned
O0003961,2026-04-25,New,Delivered
O0003962,2026-01-11,New,Delivered
O0003963,2026-02-15,New,Delivered
O0003964,2025-11-14,New,Delivered
O0003965,2026-05-16,New,Delivered
O0003966,2025-11-09,Repeat,Delivered
O0003967,2026-05-19,New,Delivered
O0003968,2026-07-01,New,Delivered
O0003969,2025-12-27,Repeat,Delivered
O0003970,2025-10-10,New,Delivered
O0003971,2026-07-19,Repeat,Delivered
O0003972,2026-05-09,New,Delivered
O0003973,2026-06-05,New,Delivered
O0003974,2026-06-18,New,Delivered
O0003975,2025-08-03,Repeat,Cancelled
O0003976,2025-08-08,New,Delivered
O0003977,2026-04-09,Repeat,Delivered
O0003978,2025-12-07,New,Delivered
O0003979,2026-06-08,Repeat,Delivered
O0003980,2025-11-26,New,Delivered
O0003981,2026-04-30,Repeat,Delivered
O0003982,2026-05-21,Repeat,Delivered
O0003983,2026-02-23,Repeat,Delivered
O0003984,2026-06-30,New,Delivered
O0003985,2025-10-06,Repeat,Delivered
O0003986,2026-02-10,New,Delivered
O0003987,2026-05-02,New,Delivered
O0003988,2025-08-05,Repeat,Delivered
O0003989,2025-11-29,New,Delivered
O0003990,2026-07-09,New,Delivered
O0003991,2025-12-01,Repeat,Delivered
O0003992,2025-12-04,Repeat,Delivered
O0003993,2026-08-12,New,Delivered
O0003994,2025-12-28,Repeat,Delivered
O0003995,2025-08-31,Repeat,Delivered
O0003996,2026-02-07,New,Delivered
O0003997,2025-09-06,New,Delivered
O0003998,2025-09-25,Repeat,Delivered
O0003999,2026-02-13,New,Delivered
O0004000,2026-01-10,New,Delivered
O0004001,2026-03-14,New,Delivered
O0004002,2026-04-11,Repeat,Delivered
O0004003,2026-04-12,Repeat,Delivered
O0004004,2026-07-07,New,Delivered
O0004005,2026-05-10,New,Delivered
O0004006,2026-05-12,Repeat,Delivered
O0004007,2026-06-18,New,Delivered
O0004008,2025-09-15,Repeat,Delivered
O0004009,2025-09-08,New,Delivered
O0004010,2026-04-04,New,Delivered
O0004011,2026-04-03,New,Delivered
O0004012,2025-11-22,New,Delivered
O0004013,2025-08-27,New,Delivered
O0004014,2025-12-28,Repeat,Delivered
O0004015,2026-08-14,New,Delivered
O0004016,2025-10-30,Repeat,Delivered
O0004017,2025-09-21,New,Delivered
O0004018,2026-05-22,New,Delivered
O0004019,2026-04-15,Repeat,Delivered
O0004020,2025-08-07,New,Delivered
O0004021,2026-03-29,New,Delivered
O0004022,2026-03-13,New,Delivered
O0004023,2025-11-09,Repeat,Delivered
O0004024,2025-09-01,Repeat,Delivered
O0004025,2025-11-23,New,Delivered
O0004026,2025-08-06,Repeat,Delivered
O0004027,2026-04-03,New,Delivered
O0004028,2026-03-02,Repeat,Delivered
O0004029,2025-12-10,Repeat,Delivered
O0004030,2026-03-28,New,Delivered
O0004031,2026-02-06,Repeat,Delivered
O0004032,2025-10-27,New,Delivered
O0004033,2026-03-27,Repeat,Delivered
O0004034,2025-10-22,New,Delivered
O0004035,2026-08-13,Repeat,Returned
O0004036,2025-08-13,New,Cancelled
O0004037,2025-09-22,New,Delivered
O0004038,2026-08-10,Repeat,Delivered
O0004039,2025-10-31,New,Delivered
O0004040,2025-10-14,New,Delivered
O0004041,2026-06-14,New,Delivered
O0004042,2025-12-24,New,Delivered
O0004043,2025-09-27,Repeat,Delivered
O0004044,2025-11-30,Repeat,Delivered
O0004045,2026-05-28,New,Cancelled
O0004046,2026-05-24,Repeat,Delivered
O0004047,2025-10-20,Repeat,Delivered
O0004048,2026-05-21,New,Delivered
O0004049,2025-09-18,New,Delivered
O0004050,2025-10-21,Repeat,Delivered
O0004051,2026-03-30,New,Delivered
O0004052,2026-05-12,New,Delivered
O0004053,2025-11-07,Repeat,Delivered
O0004054,2025-09-09,New,Cancelled
O0004055,2025-12-26,Repeat,Delivered
O0004056,2026-07-31,Repeat,Delivered
O0004057,2026-01-14,New,Delivered
O0004058,2025-10-31,Repeat,Delivered
O0004059,2026-04-10,Repeat,Delivered
O0004060,2026-01-21,New,Delivered
O0004061,2025-08-26,Repeat,Delivered
O0004062,2025-09-29,New,Delivered
O0004063,2025-09-20,New,Delivered
O0004064,2026-02-14,Repeat,Delivered
O0004065,2025-09-04,Repeat,Delivered
O0004066,2026-07-09,New,Delivered
O0004067,2026-06-06,New,Delivered
O0004068,2025-11-26,Repeat,Delivered
O0004069,2026-08-08,New,Delivered
O0004070,2026-03-06,Repeat,Delivered
O0004071,2026-02-19,New,Delivered
O0004072,2025-09-07,New,Delivered
O0004073,2026-04-28,New,Delivered
O0004074,2026-05-16,New,Delivered
O0004075,2026-05-25,New,Delivered
O0004076,2026-02-24,New,Delivered
O0004077,2025-08-29,New,Delivered
O0004078,2026-04-12,New,Delivered
O0004079,2026-08-07,New,Returned
O0004080,2026-06-20,Repeat,Delivered
O0004081,2026-08-03,New,Delivered
O0004082,2026-07-03,New,Delivered
O0004083,2026-02-09,New,Delivered
O0004084,2026-07-23,New,Delivered
O0004085,2026-01-05,Repeat,Delivered
O0004086,2026-01-17,New,Delivered
O0004087,2026-07-01,Repeat,Delivered
O0004088,2026-03-25,New,Delivered
O0004089,2026-04-21,New,Delivered
O0004090,2026-02-06,New,Delivered
O0004091,2025-09-16,Repeat,Delivered
O0004092,2026-04-23,New,Cancelled
O0004093,2026-07-31,Repeat,Delivered
O0004094,2025-10-08,New,Delivered
O0004095,2026-01-12,New,Delivered
O0004096,2026-08-07,Repeat,Delivered
O0004097,2025-09-01,New,Delivered
O0004098,2026-01-18,Repeat,Delivered
O0004099,2025-11-23,New,Delivered
O0004100,2025-10-13,Repeat,Delivered
O0004101,2026-07-21,Repeat,Delivered
O0004102,2025-12-07,Repeat,Delivered
O0004103,2025-12-09,New,Delivered
O0004104,2025-09-07,Repeat,Delivered
O0004105,2025-12-20,New,Delivered
O0004106,2025-11-10,Repeat,Delivered
O0004107,2026-06-09,New,Delivered
O0004108,2026-05-28,New,Delivered
O0004109,2026-04-14,Repeat,Delivered
O0004110,2025-10-06,Repeat,Delivered
O0004111,2025-10-20,New,Delivered
O0004112,2025-08-27,Repeat,Delivered
O0004113,2025-12-21,Repeat,Returned
O0004114,2026-01-23,New,Delivered
O0004115,2025-09-13,Repeat,Cancelled
O0004116,2026-05-19,New,Delivered
O0004117,2026-02-28,Repeat,Delivered
O0004118,2026-06-01,New,Delivered
O0004119,2025-12-11,New,Delivered
O0004120,2025-11-24,New,Delivered
O0004121,2026-01-04,New,Delivered
O0004122,2025-08-20,New,Delivered
O0004123,2026-06-25,New,Delivered
O0004124,2025-09-19,Repeat,Delivered
O0004125,2026-02-08,New,Delivered
O0004126,2025-08-07,New,Delivered
O0004127,2026-05-07,New,Delivered
O0004128,2026-06-20,New,Cancelled
O0004129,2026-07-08,New,Delivered
O0004130,2026-01-27,New,Delivered
O0004131,2026-03-29,New,Delivered
O0004132,2026-04-17,Repeat,Delivered
O0004133,2026-08-12,New,Delivered
O0004134,2026-03-11,New,Delivered
O0004135,2026-05-23,Repeat,Delivered
O0004136,2025-11-05,New,Delivered
O0004137,2025-09-23,Repeat,Cancelled
O0004138,2026-06-05,Repeat,Delivered
O0004139,2025-10-15,New,Delivered
O0004140,2026-01-06,Repeat,Delivered
O0004141,2025-08-19,New,Delivered
O0004142,2026-02-11,New,Delivered
O0004143,2026-06-15,Repeat,Delivered
O0004144,2026-05-24,New,Delivered
O0004145,2026-02-19,New,Delivered
O0004146,2025-09-01,Repeat,Cancelled
O0004147,2025-09-23,New,Delivered
O0004148,2026-06-25,New,Delivered
O0004149,2025-10-11,New,Delivered
O0004150,2025-08-10,New,Delivered
O0004151,2025-11-19,New,Delivered
O0004152,2026-05-30,Repeat,Delivered
O0004153,2025-08-31,Repeat,Delivered
O0004154,2026-07-12,New,Delivered
O0004155,2026-07-24,New,Delivered
O0004156,2025-10-26,Repeat,Delivered
O0004157,2026-06-14,New,Delivered
O0004158,2026-03-16,New,Delivered
O0004159,2026-07-18,New,Cancelled
O0004160,2026-06-03,New,Delivered
O0004161,2026-01-22,New,Delivered
O0004162,2026-03-30,New,Cancelled
O0004163,2025-12-16,New,Delivered
O0004164,2025-11-25,New,Delivered
O0004165,2026-04-08,New,Delivered
O0004166,2025-08-26,New,Returned
