grn_id,product_id,vendor_id,warehouse_id,grn_date,quantity,unit_cost,grn_status
PUR002038,P0143,V019,WH005,2026-05-31,953,10367.13,Received
PUR002039,P0110,V028,WH002,2026-03-21,623,7042.94,Received
PUR002040,P0046,V016,WH001,2026-05-22,1034,3547.2,Received
PUR002041,P0025,V006,WH004,2026-04-03,1116,5025.04,Received
PUR002042,P0021,V002,WH004,2025-09-01,879,5000.9,Received
PUR002043,P0121,V008,WH002,2026-07-23,32,4174.32,Received
PUR002044,P0122,V005,WH005,2025-12-31,318,12058.44,Received
PUR002045,P0133,V023,WH008,2026-01-13,1119,9495.69,Received
PUR002046,P0070,V008,WH008,2025-08-27,1094,10963.53,Received
PUR002047,P0113,V024,WH001,2026-03-28,806,6693.09,Received
PUR002048,P0107,V004,WH004,2026-03-07,168,4389.17,Received
PUR002049,P0112,V030,WH001,2026-01-10,141,5132.46,Partially Received
PUR002050,P0108,V022,WH004,2026-01-02,557,8863.25,Received
PUR002051,P0047,V012,WH005,2026-01-23,1199,11580.08,Received
PUR002052,P0091,V007,WH006,2026-03-12,395,7372.92,Received
PUR002053,P0018,V017,WH004,2026-03-28,101,878.66,Received
PUR002054,P0149,V015,WH006,2026-02-08,511,1569.3,Received
PUR002055,P0104,V009,WH004,2025-08-20,375,9863.11,Received
PUR002056,P0040,V004,WH008,2026-03-15,944,2785.48,Received
PUR002057,P0138,V022,WH003,2026-06-24,1087,9918.64,Received
PUR002058,P0089,V025,WH005,2026-02-23,1024,6820.6,Partially Received
PUR002059,P0061,V017,WH002,2026-04-21,142,521.26,Received
PUR002060,P0005,V005,WH006,2025-12-17,727,6677.88,Received
PUR002061,P0122,V005,WH002,2026-08-06,349,11875.93,Received
PUR002062,P0055,V026,WH005,2025-10-26,1010,10183.87,Partially Received
PUR002063,P0037,V016,WH007,2026-02-22,342,1231.81,Received
PUR002064,P0056,V026,WH002,2025-12-31,1154,140.72,Received
PUR002065,P0102,V012,WH005,2026-02-10,789,8011.4,Received
PUR002066,P0093,V030,WH008,2026-03-08,1132,11125.53,Received
PUR002067,P0073,V014,WH002,2026-05-14,452,1129.18,Received
PUR002068,P0059,V023,WH006,2025-08-27,729,8277.68,Received
PUR002069,P0002,V002,WH003,2025-09-17,813,1194.75,Received
PUR002070,P0104,V009,WH002,2025-12-08,731,9598.85,Received
PUR002071,P0051,V018,WH006,2026-07-03,1142,7073.07,Received
PUR002072,P0030,V028,WH004,2026-06-28,558,8419.61,Received
PUR002073,P0011,V021,WH005,2026-02-16,620,10448.5,Received
PUR002074,P0108,V022,WH001,2026-04-25,1189,8080.56,Received
PUR002075,P0076,V030,WH007,2025-12-17,276,7850.3,Received
PUR002076,P0090,V017,WH008,2025-10-28,890,8846.26,Partially Received
PUR002077,P0123,V009,WH001,2026-04-19,918,3714.47,Received
PUR002078,P0125,V006,WH008,2025-09-16,828,10997.28,Received
PUR002079,P0122,V005,WH005,2026-02-06,696,11594.25,Received
PUR002080,P0094,V022,WH008,2026-03-02,290,3714.69,Received
PUR002081,P0103,V029,WH003,2026-03-03,569,10438.02,Received
PUR002082,P0031,V003,WH002,2026-01-15,1157,2827.83,Received
PUR002083,P0052,V008,WH003,2025-09-08,587,933.04,Received
PUR002084,P0089,V025,WH001,2026-01-03,1005,6427.14,Received
PUR002085,P0076,V030,WH007,2026-03-26,378,7681.36,Received
PUR002086,P0129,V026,WH006,2025-10-23,817,4471.49,Received
PUR002087,P0022,V019,WH007,2025-09-20,906,8009.01,Received
PUR002088,P0040,V004,WH005,2026-08-07,230,2834.55,Received
PUR002089,P0101,V023,WH005,2026-07-25,306,6634.35,Received
PUR002090,P0111,V009,WH003,2026-05-23,762,9057.48,Received
PUR002091,P0129,V026,WH006,2025-11-08,1066,4869.45,Received
PUR002092,P0065,V018,WH003,2025-09-30,1152,6056.7,Received
PUR002093,P0149,V015,WH002,2026-03-28,315,1649.52,Received
PUR002094,P0079,V004,WH004,2026-04-12,25,7717.03,Received
PUR002095,P0022,V019,WH006,2025-12-07,569,8289.28,Received
PUR002096,P0099,V023,WH004,2026-05-01,700,9186.88,Received
PUR002097,P0008,V004,WH007,2026-01-10,814,10668.03,Received
PUR002098,P0017,V024,WH002,2025-11-20,222,10802.38,Received
PUR002099,P0017,V024,WH008,2026-05-20,344,11133.83,Received
PUR002100,P0090,V017,WH008,2026-03-19,844,9082.06,Received
PUR002101,P0141,V011,WH004,2025-12-15,263,2501.29,Received
PUR002102,P0145,V019,WH001,2026-02-18,346,8178.63,Received
PUR002103,P0081,V028,WH007,2025-11-28,1006,1656.34,Received
PUR002104,P0078,V019,WH004,2026-06-23,1090,6296.72,Received
PUR002105,P0006,V015,WH002,2026-06-05,780,5176.73,Received
PUR002106,P0110,V028,WH004,2026-07-26,1056,7076.58,Received
PUR002107,P0014,V025,WH005,2025-11-29,926,7743.33,Received
PUR002108,P0072,V016,WH003,2026-04-22,384,1907.19,Partially Received
PUR002109,P0143,V019,WH001,2026-03-12,92,10790.21,Received
PUR002110,P0054,V009,WH005,2026-02-18,1089,8570.24,Received
PUR002111,P0027,V028,WH005,2026-07-07,293,8599.36,Received
PUR002112,P0013,V028,WH002,2026-07-11,227,4143.44,Received
PUR002113,P0060,V030,WH003,2025-08-24,143,3515.89,Received
PUR002114,P0006,V015,WH003,2026-06-14,1053,5104.76,Received
PUR002115,P0058,V019,WH006,2025-10-01,562,4133.2,Received
PUR002116,P0049,V017,WH007,2026-01-26,79,6353.1,Received
PUR002117,P0026,V027,WH001,2025-10-03,918,2267.44,Received
PUR002118,P0047,V012,WH007,2026-08-07,905,11743.98,Received
PUR002119,P0005,V005,WH002,2026-07-26,801,6844.45,Received
PUR002120,P0020,V017,WH001,2026-07-11,461,11967.85,Received
PUR002121,P0134,V019,WH006,2026-01-11,930,2972.09,Received
PUR002122,P0059,V023,WH004,2025-12-06,1045,7951.27,Received
PUR002123,P0146,V024,WH005,2025-12-09,851,10038.22,Received
PUR002124,P0132,V005,WH001,2026-02-25,1027,12499.44,Received
PUR002125,P0017,V024,WH007,2026-04-27,645,11957.82,Received
PUR002126,P0014,V025,WH005,2026-05-08,1017,7786.84,Received
PUR002127,P0013,V028,WH002,2025-12-23,753,4297.94,Received
PUR002128,P0135,V001,WH007,2025-09-29,110,11946.12,Received
PUR002129,P0128,V018,WH004,2026-07-02,186,11812.31,Received
PUR002130,P0044,V027,WH002,2026-01-11,978,9656.59,Received
PUR002131,P0119,V010,WH008,2026-06-30,226,11128.28,Received
PUR002132,P0143,V019,WH004,2026-07-08,1108,11202.68,Received
PUR002133,P0019,V030,WH004,2025-10-24,535,8451.34,Received
PUR002134,P0063,V012,WH005,2025-12-22,766,7797.49,Received
PUR002135,P0081,V028,WH002,2026-04-15,325,1669.55,Received
PUR002136,P0147,V024,WH002,2026-08-11,414,610.16,Received
PUR002137,P0148,V013,WH001,2025-11-03,1117,2646.73,Received
PUR002138,P0100,V026,WH007,2025-10-31,206,795.22,Received
PUR002139,P0122,V005,WH008,2025-08-12,642,11555.29,Received
PUR002140,P0044,V027,WH002,2026-02-03,749,9257.85,Received
PUR002141,P0104,V009,WH001,2026-05-05,259,9385.6,Received
PUR002142,P0061,V017,WH008,2026-01-17,552,524.98,Received
PUR002143,P0125,V006,WH003,2026-03-16,160,11273.54,Received
PUR002144,P0145,V019,WH003,2025-08-16,158,8488.58,Received
PUR002145,P0071,V022,WH008,2025-10-21,478,8524.62,Received
PUR002146,P0107,V004,WH003,2026-03-02,89,4768.44,Received
PUR002147,P0050,V020,WH006,2026-06-06,404,3512.12,Partially Received
PUR002148,P0065,V018,WH002,2026-05-20,649,6077.86,Partially Received
PUR002149,P0099,V023,WH006,2026-04-13,217,9420.09,Received
PUR002150,P0032,V028,WH007,2026-07-19,224,3204.62,Received
PUR002151,P0141,V011,WH002,2026-07-21,587,2549.56,Received
PUR002152,P0058,V019,WH001,2025-08-12,1001,4026.33,Received
PUR002153,P0128,V018,WH006,2025-08-20,824,11477.09,Received
PUR002154,P0142,V006,WH006,2026-01-01,878,7541.16,Received
PUR002155,P0112,V030,WH007,2026-03-21,901,5019.03,Received
PUR002156,P0068,V012,WH006,2025-11-24,993,4958.96,Received
PUR002157,P0040,V004,WH004,2025-10-11,659,2991.03,Received
PUR002158,P0144,V001,WH001,2026-06-05,344,9712.75,Received
PUR002159,P0132,V005,WH003,2026-03-26,461,11579.27,Received
PUR002160,P0090,V017,WH001,2026-05-19,823,9296.57,Received
PUR002161,P0028,V019,WH004,2025-10-02,307,4406.87,Received
PUR002162,P0096,V007,WH007,2026-04-05,245,11169.15,Received
PUR002163,P0031,V003,WH007,2025-09-19,1107,2721.53,Received
PUR002164,P0003,V012,WH002,2025-11-27,986,7401.86,Received
PUR002165,P0136,V001,WH001,2026-01-07,957,7805.43,Received
PUR002166,P0024,V017,WH008,2025-11-03,579,9043.28,Partially Received
PUR002167,P0015,V009,WH008,2026-05-18,733,3719.16,Received
PUR002168,P0045,V015,WH007,2026-01-25,517,6165.77,Received
PUR002169,P0008,V004,WH006,2026-08-05,868,11247.89,Received
PUR002170,P0071,V022,WH007,2026-05-05,945,8927.04,Partially Received
PUR002171,P0108,V022,WH007,2025-08-18,79,8700.97,Received
PUR002172,P0115,V016,WH007,2026-06-11,276,6064.55,Received
PUR002173,P0103,V029,WH007,2026-06-17,596,9916.47,Received
PUR002174,P0125,V006,WH008,2026-03-03,258,11631.47,Partially Received
PUR002175,P0057,V001,WH008,2026-02-21,57,880.29,Received
PUR002176,P0030,V028,WH003,2025-11-16,44,8433.67,Received
PUR002177,P0146,V024,WH003,2026-02-08,429,10559.95,Received
PUR002178,P0114,V012,WH002,2026-02-21,480,12032.84,Received
PUR002179,P0117,V015,WH007,2026-04-01,1007,7424.64,Received
PUR002180,P0060,V030,WH008,2026-04-15,376,3585.32,Received
PUR002181,P0098,V025,WH001,2025-08-12,402,6928.44,Received
PUR002182,P0126,V010,WH004,2026-03-20,588,11016.12,Received
PUR002183,P0094,V022,WH002,2026-08-03,1091,3460.8,Received
PUR002184,P0134,V019,WH008,2026-01-19,452,3187.7,Partially Received
PUR002185,P0122,V005,WH001,2026-03-08,75,11554.1,Received
PUR002186,P0108,V022,WH007,2025-11-08,596,8159.76,Received
PUR002187,P0004,V003,WH005,2026-03-01,287,1511.74,Received
PUR002188,P0093,V030,WH007,2025-12-16,88,11212.7,Received
PUR002189,P0006,V015,WH003,2025-08-31,921,5043.68,Received
PUR002190,P0032,V028,WH004,2026-03-30,812,3124.16,Received
PUR002191,P0106,V022,WH008,2026-04-04,276,9540.95,Received
PUR002192,P0146,V024,WH008,2025-11-20,691,10715.53,Received
PUR002193,P0015,V009,WH006,2026-01-09,509,3607.97,Received
PUR002194,P0122,V005,WH004,2026-04-08,765,11850.42,Received
PUR002195,P0096,V007,WH006,2025-11-23,68,12079.76,Partially Received
PUR002196,P0006,V015,WH004,2026-08-04,335,5001.12,Received
PUR002197,P0112,V030,WH003,2025-10-31,432,5126.15,Received
PUR002198,P0120,V021,WH006,2026-05-29,453,3570.0,Received
PUR002199,P0123,V009,WH001,2026-05-26,1045,3947.88,Received
PUR002200,P0067,V026,WH006,2025-11-04,1188,372.09,Received
PUR002201,P0106,V022,WH002,2026-01-03,439,9961.46,Received
PUR002202,P0139,V022,WH001,2025-12-28,863,12009.76,Received
PUR002203,P0043,V006,WH002,2025-09-15,935,12435.25,Received
PUR002204,P0145,V019,WH007,2026-07-14,453,8142.73,Received
PUR002205,P0096,V007,WH004,2026-05-04,662,11878.58,Received
PUR002206,P0132,V005,WH001,2026-08-11,76,11843.89,Received
PUR002207,P0081,V028,WH004,2026-05-24,983,1562.27,Received
PUR002208,P0041,V003,WH007,2026-01-06,996,7889.86,Received
PUR002209,P0133,V023,WH005,2025-08-15,65,9591.42,Received
PUR002210,P0035,V024,WH008,2026-02-01,436,10674.31,Received
PUR002211,P0022,V019,WH004,2025-08-25,867,8268.8,Received
PUR002212,P0150,V008,WH007,2026-02-21,158,8880.77,Received
PUR002213,P0112,V030,WH004,2025-10-08,266,4821.08,Received
PUR002214,P0011,V021,WH007,2025-09-07,1191,10653.03,Received
PUR002215,P0003,V012,WH002,2026-06-14,249,7604.25,Received
PUR002216,P0137,V008,WH007,2026-07-01,811,342.1,Partially Received
PUR002217,P0060,V030,WH006,2026-05-06,656,3588.27,Received
PUR002218,P0076,V030,WH005,2026-07-26,393,8241.35,Received
PUR002219,P0087,V004,WH004,2026-05-22,1123,8419.8,Received
PUR002220,P0014,V025,WH007,2026-04-20,757,8069.77,Received
PUR002221,P0018,V017,WH007,2026-02-25,1108,819.22,Received
PUR002222,P0113,V024,WH004,2025-12-06,107,6207.41,Received
PUR002223,P0073,V014,WH008,2026-02-16,1131,1180.39,Received
PUR002224,P0023,V006,WH005,2026-05-18,732,2823.56,Received
PUR002225,P0083,V011,WH005,2025-11-20,620,2360.28,Received
PUR002226,P0125,V006,WH007,2026-03-25,558,11480.44,Received
PUR002227,P0069,V015,WH001,2026-06-17,233,2914.8,Partially Received
PUR002228,P0047,V012,WH002,2026-06-07,93,11054.3,Received
PUR002229,P0116,V004,WH005,2026-07-23,80,6725.66,Received
PUR002230,P0030,V028,WH005,2026-01-05,717,8959.16,Received
PUR002231,P0025,V006,WH003,2025-08-19,31,5084.55,Received
PUR002232,P0112,V030,WH006,2026-03-08,833,4952.47,Received
PUR002233,P0025,V006,WH005,2025-10-01,51,4812.82,Received
PUR002234,P0074,V030,WH002,2025-08-28,1020,8910.78,Received
PUR002235,P0058,V019,WH006,2025-12-06,256,4258.21,Received
PUR002236,P0094,V022,WH006,2025-09-03,577,3526.23,Received
PUR002237,P0119,V010,WH004,2026-03-06,1123,11002.66,Received
PUR002238,P0127,V005,WH004,2025-12-04,666,403.89,Received
PUR002239,P0025,V006,WH004,2026-01-03,1006,4890.0,Received
PUR002240,P0078,V019,WH004,2025-10-08,839,6301.42,Received
PUR002241,P0099,V023,WH003,2025-08-01,492,9686.76,Received
PUR002242,P0116,V004,WH005,2026-06-01,131,6807.38,Partially Received
PUR002243,P0048,V006,WH004,2026-07-08,402,4755.1,Received
PUR002244,P0010,V028,WH007,2026-01-20,36,11259.05,Received
PUR002245,P0099,V023,WH001,2025-11-15,512,9040.26,Received
PUR002246,P0011,V021,WH004,2026-01-12,945,10898.14,Received
PUR002247,P0085,V023,WH005,2026-02-21,136,907.87,Received
PUR002248,P0149,V015,WH004,2026-02-06,899,1673.63,Received
PUR002249,P0135,V001,WH003,2026-03-17,134,12085.39,Received
PUR002250,P0126,V010,WH002,2025-08-31,833,11496.52,Received
PUR002251,P0064,V020,WH002,2026-01-14,663,5060.9,Received
PUR002252,P0002,V002,WH005,2025-10-15,355,1218.07,Received
PUR002253,P0076,V030,WH007,2026-07-18,941,7747.71,Received
PUR002254,P0121,V008,WH002,2026-03-12,166,4244.02,Partially Received
PUR002255,P0042,V019,WH008,2026-07-31,141,7818.39,Received
PUR002256,P0054,V009,WH002,2026-06-17,100,8729.54,Partially Received
PUR002257,P0075,V016,WH001,2026-08-05,704,9937.34,Received
PUR002258,P0016,V030,WH005,2026-03-10,681,2650.68,Received
PUR002259,P0018,V017,WH007,2026-04-27,394,857.22,Received
PUR002260,P0090,V017,WH005,2026-06-17,82,9127.59,Received
PUR002261,P0144,V001,WH002,2025-12-30,523,9443.07,Received
PUR002262,P0006,V015,WH002,2026-03-28,687,5223.02,Received
PUR002263,P0108,V022,WH002,2026-01-06,468,8780.09,Received
PUR002264,P0048,V006,WH006,2025-10-05,887,4594.44,Received
PUR002265,P0042,V019,WH003,2025-09-15,699,7626.97,Received
PUR002266,P0076,V030,WH004,2026-06-07,480,8204.79,Partially Received
PUR002267,P0077,V005,WH008,2025-08-20,478,10307.2,Received
PUR002268,P0132,V005,WH003,2025-08-08,483,12710.51,Partially Received
PUR002269,P0130,V017,WH005,2026-06-20,931,9700.93,Received
PUR002270,P0059,V023,WH008,2025-12-09,398,7699.33,Received
PUR002271,P0027,V028,WH001,2026-06-25,1045,8547.29,Received
PUR002272,P0079,V004,WH004,2026-05-06,383,7249.86,Received
PUR002273,P0072,V016,WH001,2025-08-27,91,2030.73,Received
PUR002274,P0007,V019,WH007,2025-08-20,657,472.47,Received
PUR002275,P0111,V009,WH006,2026-02-06,356,9349.22,Received
PUR002276,P0119,V010,WH005,2025-08-13,214,12082.88,Received
PUR002277,P0063,V012,WH006,2025-12-05,1031,7372.35,Received
PUR002278,P0124,V016,WH005,2026-08-06,672,2075.16,Received
PUR002279,P0012,V020,WH001,2026-08-01,26,10319.41,Received
PUR002280,P0141,V011,WH001,2025-09-05,924,2604.78,Received
PUR002281,P0043,V006,WH001,2026-04-17,998,12256.83,Received
PUR002282,P0017,V024,WH005,2026-03-02,585,11211.29,Received
PUR002283,P0063,V012,WH002,2026-01-05,635,7617.58,Received
PUR002284,P0120,V021,WH001,2026-02-17,592,3404.72,Received
PUR002285,P0036,V008,WH006,2026-02-18,618,9640.04,Received
PUR002286,P0008,V004,WH007,2026-03-15,789,11519.59,Received
PUR002287,P0069,V015,WH004,2026-01-24,261,2928.53,Received
PUR002288,P0090,V017,WH005,2026-01-08,1123,8916.85,Received
PUR002289,P0036,V008,WH008,2026-07-23,785,9865.49,Received
PUR002290,P0028,V019,WH006,2026-08-01,403,4248.61,Received
PUR002291,P0118,V022,WH003,2026-04-03,410,6753.63,Received
PUR002292,P0093,V030,WH007,2025-09-12,915,10964.8,Received
PUR002293,P0076,V030,WH003,2025-09-07,707,7719.88,Received
PUR002294,P0101,V023,WH004,2026-06-20,1169,6370.23,Received
PUR002295,P0144,V001,WH002,2026-06-26,66,9829.96,Received
PUR002296,P0014,V025,WH001,2026-06-08,638,7858.01,Received
PUR002297,P0071,V022,WH005,2025-08-23,483,9244.54,Received
PUR002298,P0124,V016,WH006,2026-05-27,142,2096.42,Received
PUR002299,P0125,V006,WH008,2025-09-15,153,11700.64,Received
PUR002300,P0037,V016,WH001,2025-10-17,860,1225.78,Received
PUR002301,P0029,V008,WH006,2025-10-22,868,4676.1,Received
PUR002302,P0143,V019,WH005,2025-11-10,626,10550.56,Received
PUR002303,P0019,V030,WH003,2026-02-23,42,8800.52,Received
PUR002304,P0106,V022,WH001,2026-08-10,585,9467.74,Received
PUR002305,P0021,V002,WH004,2025-09-25,785,4887.27,Received
PUR002306,P0064,V020,WH002,2025-12-06,984,5017.49,Received
PUR002307,P0027,V028,WH004,2026-01-11,254,7985.04,Received
PUR002308,P0055,V026,WH002,2025-12-15,1015,9474.49,Received
PUR002309,P0029,V008,WH007,2026-01-13,1102,4764.46,Received
PUR002310,P0148,V013,WH006,2026-07-13,845,2469.37,Received
PUR002311,P0025,V006,WH001,2026-01-16,235,4623.22,Received
PUR002312,P0070,V008,WH001,2026-06-08,676,11119.02,Received
PUR002313,P0063,V012,WH007,2026-07-20,954,7724.54,Received
PUR002314,P0130,V017,WH002,2026-04-07,1133,10183.97,Received
PUR002315,P0150,V008,WH003,2025-09-14,330,8353.1,Received
PUR002316,P0016,V030,WH005,2026-07-04,576,2760.89,Received
PUR002317,P0146,V024,WH004,2026-06-13,991,10018.57,Received
PUR002318,P0100,V026,WH007,2025-11-02,276,806.68,Received
PUR002319,P0030,V028,WH008,2025-08-16,552,8455.0,Received
PUR002320,P0045,V015,WH008,2026-06-19,71,6094.06,Received
PUR002321,P0019,V030,WH006,2026-01-07,1110,8782.53,Received
PUR002322,P0034,V003,WH007,2026-05-08,319,8752.15,Received
PUR002323,P0141,V011,WH004,2025-11-28,691,2540.61,Partially Received
PUR002324,P0062,V028,WH004,2025-12-19,797,3904.35,Received
PUR002325,P0118,V022,WH006,2026-02-12,851,7248.46,Received
PUR002326,P0100,V026,WH006,2025-10-21,251,734.9,Received
PUR002327,P0022,V019,WH001,2026-04-13,994,8516.07,Received
PUR002328,P0111,V009,WH004,2026-03-30,1111,9211.29,Received
PUR002329,P0073,V014,WH005,2026-07-17,47,1209.77,Received
PUR002330,P0147,V024,WH008,2026-02-10,1094,602.25,Received
PUR002331,P0038,V018,WH005,2025-11-21,610,2054.65,Received
PUR002332,P0070,V008,WH002,2026-07-18,804,11498.65,Received
PUR002333,P0116,V004,WH007,2026-03-08,639,6958.58,Received
PUR002334,P0079,V004,WH006,2025-11-23,605,7083.86,Received
PUR002335,P0148,V013,WH001,2025-10-24,1021,2450.74,Received
PUR002336,P0009,V004,WH005,2026-03-20,203,11217.29,Received
PUR002337,P0032,V028,WH003,2025-11-25,1066,3081.82,Received
PUR002338,P0132,V005,WH008,2025-12-06,148,12133.66,Received
PUR002339,P0050,V020,WH001,2025-11-01,310,3772.58,Partially Received
PUR002340,P0082,V005,WH001,2026-06-29,520,7488.88,Received
PUR002341,P0005,V005,WH005,2026-07-04,205,7061.17,Received
PUR002342,P0148,V013,WH003,2026-08-15,498,2444.27,Received
PUR002343,P0087,V004,WH002,2026-05-24,511,8076.87,Partially Received
PUR002344,P0126,V010,WH005,2026-05-22,532,10675.69,Partially Received
PUR002345,P0075,V016,WH003,2025-11-04,1110,9563.56,Received
PUR002346,P0022,V019,WH001,2025-11-19,486,8602.9,Received
PUR002347,P0068,V012,WH008,2026-03-17,304,4759.82,Received
PUR002348,P0044,V027,WH003,2026-05-07,620,9713.75,Partially Received
PUR002349,P0034,V003,WH001,2025-08-15,1143,8425.44,Received
PUR002350,P0077,V005,WH007,2025-08-29,208,11216.1,Received
PUR002351,P0042,V019,WH005,2026-02-25,1008,7385.13,Received
PUR002352,P0137,V008,WH006,2026-07-30,909,335.25,Received
PUR002353,P0106,V022,WH005,2026-03-24,407,9311.89,Received
PUR002354,P0095,V012,WH007,2025-10-29,260,11479.72,Received
PUR002355,P0135,V001,WH004,2026-05-29,436,11229.68,Partially Received
PUR002356,P0068,V012,WH004,2026-01-30,195,5181.1,Received
PUR002357,P0147,V024,WH004,2026-07-02,406,637.04,Received
PUR002358,P0128,V018,WH005,2025-08-28,872,12056.27,Received
PUR002359,P0085,V023,WH002,2026-02-09,682,936.47,Received
PUR002360,P0083,V011,WH005,2025-08-06,471,2317.53,Received
PUR002361,P0095,V012,WH008,2026-05-31,296,11493.75,Received
PUR002362,P0032,V028,WH007,2026-02-02,232,3380.25,Received
PUR002363,P0066,V024,WH008,2026-01-29,60,3446.86,Received
PUR002364,P0116,V004,WH007,2026-04-26,1165,7004.55,Received
PUR002365,P0138,V022,WH006,2026-03-15,313,10395.09,Partially Received
PUR002366,P0130,V017,WH003,2026-06-30,619,9683.41,Received
PUR002367,P0060,V030,WH005,2026-08-02,560,3408.25,Received
PUR002368,P0017,V024,WH005,2026-03-28,470,10757.39,Received
PUR002369,P0096,V007,WH001,2025-10-21,1104,11294.26,Received
PUR002370,P0144,V001,WH007,2026-03-21,1190,9062.64,Partially Received
PUR002371,P0016,V030,WH001,2025-12-13,809,2733.0,Received
PUR002372,P0046,V016,WH001,2026-06-08,353,3510.71,Received
PUR002373,P0107,V004,WH005,2026-07-06,910,4775.89,Received
PUR002374,P0088,V029,WH002,2026-04-15,1185,564.83,Received
PUR002375,P0129,V026,WH003,2025-08-04,63,4866.22,Received
PUR002376,P0139,V022,WH003,2025-09-26,163,11106.22,Received
PUR002377,P0119,V010,WH008,2026-03-04,352,10853.74,Received
PUR002378,P0085,V023,WH007,2025-10-13,1017,949.69,Received
PUR002379,P0004,V003,WH006,2025-12-11,74,1478.2,Received
PUR002380,P0071,V022,WH007,2026-02-27,889,8587.86,Received
PUR002381,P0111,V009,WH002,2025-11-01,816,8829.24,Received
PUR002382,P0050,V020,WH002,2025-08-03,344,3516.88,Partially Received
PUR002383,P0140,V025,WH003,2026-03-11,99,7156.78,Received
PUR002384,P0095,V012,WH004,2026-03-12,1074,11487.59,Received
PUR002385,P0092,V017,WH001,2025-10-04,1004,8235.86,Received
PUR002386,P0065,V018,WH001,2025-09-17,1155,6383.91,Received
PUR002387,P0047,V012,WH003,2026-06-03,577,11206.55,Received
PUR002388,P0106,V022,WH007,2026-07-17,884,9550.18,Received
PUR002389,P0130,V017,WH002,2026-01-18,736,9753.39,Received
PUR002390,P0106,V022,WH007,2025-12-06,491,9655.67,Received
PUR002391,P0024,V017,WH006,2025-11-05,93,9037.16,Received
PUR002392,P0004,V003,WH004,2025-10-19,608,1555.6,Received
PUR002393,P0108,V022,WH003,2026-07-24,583,8682.81,Received
PUR002394,P0019,V030,WH001,2026-03-24,486,8176.68,Received
PUR002395,P0040,V004,WH005,2026-01-15,618,2950.73,Received
PUR002396,P0050,V020,WH007,2026-02-14,1011,3635.69,Received
PUR002397,P0075,V016,WH002,2026-03-07,756,9730.11,Partially Received
PUR002398,P0012,V020,WH005,2026-06-14,1013,10831.83,Received
PUR002399,P0027,V028,WH006,2025-09-27,267,8189.99,Received
PUR002400,P0113,V024,WH003,2026-06-06,1163,6455.98,Received
PUR002401,P0049,V017,WH007,2026-01-29,86,6860.4,Received
PUR002402,P0144,V001,WH001,2026-07-02,592,9063.69,Received
PUR002403,P0130,V017,WH007,2026-02-09,722,10399.83,Received
PUR002404,P0060,V030,WH004,2026-04-08,489,3373.04,Received
PUR002405,P0030,V028,WH008,2025-09-20,512,8466.41,Received
PUR002406,P0084,V014,WH005,2026-05-06,682,314.25,Received
PUR002407,P0028,V019,WH004,2025-10-17,305,4470.23,Received
PUR002408,P0025,V006,WH006,2026-04-06,331,4624.43,Received
PUR002409,P0096,V007,WH001,2025-10-31,328,11470.8,Received
PUR002410,P0125,V006,WH005,2026-08-14,794,11065.11,Received
PUR002411,P0010,V028,WH006,2026-03-27,1140,11199.82,Received
PUR002412,P0042,V019,WH004,2025-12-30,984,7981.8,Received
PUR002413,P0040,V004,WH004,2025-12-21,1156,3066.69,Received
PUR002414,P0077,V005,WH008,2026-01-01,475,10859.74,Received
PUR002415,P0105,V029,WH005,2026-06-14,151,1079.19,Received
PUR002416,P0118,V022,WH001,2025-10-01,949,7160.33,Received
PUR002417,P0042,V019,WH004,2025-12-16,984,7544.89,Received
PUR002418,P0047,V012,WH003,2026-04-03,948,11855.69,Received
PUR002419,P0022,V019,WH008,2025-09-07,140,8568.84,Received
PUR002420,P0107,V004,WH006,2026-01-25,653,4617.08,Received
PUR002421,P0027,V028,WH005,2025-08-27,916,8040.16,Received
PUR002422,P0041,V003,WH002,2026-08-06,791,7778.37,Received
PUR002423,P0080,V027,WH002,2025-11-26,1082,9181.34,Received
PUR002424,P0089,V025,WH001,2025-11-30,585,6874.58,Received
PUR002425,P0066,V024,WH003,2025-10-31,531,3306.81,Received
PUR002426,P0012,V020,WH004,2025-10-06,308,10566.71,Received
PUR002427,P0073,V014,WH002,2026-01-06,219,1176.38,Received
PUR002428,P0076,V030,WH001,2025-10-12,547,8138.79,Received
PUR002429,P0090,V017,WH006,2025-10-13,936,8481.82,Received
PUR002430,P0010,V028,WH008,2025-09-27,1130,11656.95,Partially Received
PUR002431,P0096,V007,WH003,2026-07-04,1125,12044.69,Received
PUR002432,P0020,V017,WH003,2026-05-03,1105,12621.27,Received
PUR002433,P0039,V003,WH007,2025-11-04,818,7802.1,Received
PUR002434,P0060,V030,WH001,2026-05-26,1085,3404.28,Received
PUR002435,P0066,V024,WH001,2025-09-09,31,3278.88,Received
PUR002436,P0065,V018,WH007,2026-06-15,852,6150.89,Received
PUR002437,P0124,V016,WH008,2026-03-04,860,1956.58,Received
PUR002438,P0130,V017,WH004,2026-05-14,662,10242.1,Received
PUR002439,P0057,V001,WH001,2026-05-01,1158,927.87,Received
PUR002440,P0078,V019,WH007,2026-04-09,125,6352.24,Partially Received
PUR002441,P0029,V008,WH004,2026-08-17,710,4471.96,Received
PUR002442,P0015,V009,WH008,2026-06-15,547,3790.31,Partially Received
PUR002443,P0012,V020,WH004,2025-12-22,865,11082.95,Received
